"","MDS","StatusHistory","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","NMCFlag","stop"
"33620","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-07-03 20:30:00,"0",2018-07-12 12:00:00
"33621","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-07-12 12:00:00,"1",2018-07-12 21:00:00
"33622","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-07-12 21:00:00,"0",2018-07-25 03:15:00
"33623","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-07-25 03:15:00,"1",2018-07-25 11:45:00
"33624","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-07-25 11:45:00,"0",2018-07-27 19:30:00
"33625","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-07-27 19:30:00,"1",2018-07-27 20:00:00
"33626","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-07-27 20:00:00,"0",2018-07-31 23:00:00
"33627","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-07-31 23:00:00,"1",2018-08-01 01:25:00
"33628","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-01 01:25:00,"0",2018-08-01 05:59:00
"33629","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-01 05:59:00,"1",2018-08-02 01:00:00
"33630","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-02 01:00:00,"0",2018-08-02 04:00:00
"33631","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-02 04:00:00,"1",2018-08-02 04:20:00
"33632","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-02 04:20:00,"0",2018-08-07 18:30:00
"33633","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-07 18:30:00,"1",2018-08-08 04:15:00
"33634","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-08 04:15:00,"0",2018-08-08 14:40:00
"33635","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-08 14:40:00,"1",2018-08-09 07:45:00
"33636","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-09 07:45:00,"0",2018-08-14 07:15:00
"33637","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-14 07:15:00,"1",2018-08-15 01:00:00
"33638","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-15 01:00:00,"0",2018-08-16 11:20:00
"33639","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-16 11:20:00,"1",2018-08-23 11:30:00
"33640","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-23 11:30:00,"0",2018-08-24 03:10:00
"33641","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-24 03:10:00,"1",2018-08-24 22:37:00
"33642","CV022B","PMCS","1400000073","CA","CANNON","IR",2018-08-24 22:37:00,"0",2018-08-24 22:38:00
"33643","CV022B","NMCS","1400000073","CA","CANNON","IR",2018-08-24 22:38:00,"1",2018-08-28 06:01:00
"33644","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-08-28 06:01:00,"0",2018-08-29 09:30:00
"33645","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-08-29 09:30:00,"1",2018-08-30 13:00:00
"33646","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-08-30 13:00:00,"0",2018-09-05 23:15:00
"33647","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-09-05 23:15:00,"1",2018-09-06 04:30:00
"33648","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-09-06 04:30:00,"0",2018-09-12 15:00:00
"33649","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-09-12 15:00:00,"1",2018-09-12 15:01:00
"33650","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-09-12 15:01:00,"0",2018-09-13 08:15:00
"33651","CV022B","NMCMS","1400000073","CA","CANNON","IR",2018-09-13 08:15:00,"1",2018-09-13 20:40:00
"33652","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-09-13 20:40:00,"0",2018-09-21 07:20:00
"33653","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-09-21 07:20:00,"1",2018-09-21 19:20:00
"33654","CV022B","PMCB","1400000073","CA","CANNON","IR",2018-09-21 19:20:00,"0",2018-10-05 02:40:00
"33655","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-10-05 02:40:00,"1",2018-10-12 12:00:00
"33656","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-10-12 12:00:00,"0",2018-10-15 23:00:00
"33657","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-10-15 23:00:00,"1",2018-10-16 05:20:00
"33658","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-10-16 05:20:00,"0",2018-10-16 21:30:00
"33659","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-10-16 21:30:00,"1",2018-10-16 23:30:00
"33660","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-10-16 23:30:00,"0",2018-10-19 05:30:00
"33661","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-10-19 05:30:00,"1",2018-10-19 18:30:00
"33662","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-10-19 18:30:00,"0",2018-10-25 18:00:00
"33663","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-10-25 18:00:00,"1",2018-10-31 03:00:00
"33664","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-10-31 03:00:00,"0",2018-10-31 22:30:00
"33665","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-10-31 22:30:00,"1",2018-11-01 03:10:00
"33666","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-01 03:10:00,"0",2018-11-01 08:10:00
"33667","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-01 08:10:00,"1",2018-11-01 11:45:00
"33668","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-01 11:45:00,"0",2018-11-01 11:51:00
"33669","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-01 11:51:00,"1",2018-11-01 16:17:00
"33670","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-01 16:17:00,"0",2018-11-01 20:00:00
"33671","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-01 20:00:00,"1",2018-11-09 00:15:00
"33672","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-09 00:15:00,"0",2018-11-09 06:30:00
"33673","CV022B","NMCS","1400000073","CA","CANNON","IR",2018-11-09 06:30:00,"1",2018-11-13 23:45:00
"33674","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-13 23:45:00,"0",2018-11-14 16:30:00
"33675","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-14 16:30:00,"1",2018-11-15 04:30:00
"33676","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-15 04:30:00,"0",2018-11-16 12:30:00
"33677","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-16 12:30:00,"1",2018-11-17 01:00:00
"33678","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-17 01:00:00,"0",2018-11-20 14:00:00
"33679","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-20 14:00:00,"1",2018-11-20 23:00:00
"33680","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-20 23:00:00,"0",2018-11-21 10:30:00
"33681","CV022B","NMCMS","1400000073","CA","CANNON","IR",2018-11-21 10:30:00,"1",2018-11-22 01:30:00
"33682","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-22 01:30:00,"0",2018-11-27 14:00:00
"33683","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-27 14:00:00,"1",2018-11-28 01:45:00
"33684","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-28 01:45:00,"0",2018-11-28 01:46:00
"33685","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-11-28 01:46:00,"1",2018-11-30 04:50:00
"33686","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-11-30 04:50:00,"0",2018-12-18 06:30:00
"33687","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-12-18 06:30:00,"1",2018-12-18 13:00:00
"33688","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-12-18 13:00:00,"0",2018-12-20 00:00:00
"33689","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-12-20 00:00:00,"1",2018-12-20 11:05:00
"33690","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-12-20 11:05:00,"0",2018-12-20 21:50:00
"33691","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-12-20 21:50:00,"1",2018-12-28 04:40:00
"33692","CV022B","PMCM","1400000073","CA","CANNON","IR",2018-12-28 04:40:00,"0",2018-12-28 20:21:00
"33693","CV022B","NMCMU","1400000073","CA","CANNON","IR",2018-12-28 20:21:00,"1",2019-01-04 12:00:00
"33694","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-01-04 12:00:00,"0",2019-01-08 22:25:00
"33695","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-01-08 22:25:00,"1",2019-01-09 02:30:00
"33696","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-01-09 02:30:00,"0",2019-01-10 05:15:00
"33697","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-01-10 05:15:00,"1",2019-01-11 03:30:00
"33698","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-01-11 03:30:00,"0",2019-01-17 01:00:00
"33699","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-01-17 01:00:00,"1",2019-01-17 02:30:00
"33700","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-01-17 02:30:00,"0",2019-01-19 04:20:00
"33701","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-01-19 04:20:00,"1",2019-01-27 00:15:00
"33702","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-01-27 00:15:00,"0",2019-01-27 05:45:00
"33703","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-01-27 05:45:00,"1",2019-01-28 06:45:00
"33704","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-01-28 06:45:00,"0",2019-01-31 09:30:00
"33705","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-01-31 09:30:00,"1",2019-03-21 23:00:00
"33706","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-03-21 23:00:00,"0",2019-03-26 07:00:00
"33707","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-03-26 07:00:00,"1",2019-03-27 17:57:00
"33708","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-03-27 17:57:00,"0",2019-03-29 07:30:00
"33709","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-03-29 07:30:00,"1",2019-03-29 12:00:00
"33710","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-03-29 12:00:00,"0",2019-03-29 12:30:00
"33711","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-03-29 12:30:00,"1",2019-03-30 02:30:00
"33712","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-03-30 02:30:00,"0",2019-04-03 01:30:00
"33713","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-04-03 01:30:00,"1",2019-04-04 01:00:00
"33714","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-04-04 01:00:00,"0",2019-04-08 15:08:00
"33715","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-04-08 15:08:00,"1",2019-04-17 00:55:00
"33716","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-04-17 00:55:00,"0",2019-04-24 07:00:00
"33717","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-04-24 07:00:00,"1",2019-04-25 18:00:00
"33718","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-04-25 18:00:00,"0",2019-05-08 12:20:00
"33719","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-05-08 12:20:00,"1",2019-05-08 19:30:00
"33720","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-05-08 19:30:00,"0",2019-05-09 21:00:00
"33721","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-05-09 21:00:00,"1",2019-05-17 09:30:00
"33722","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-05-17 09:30:00,"0",2019-05-21 07:20:00
"33723","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-05-21 07:20:00,"1",2019-05-31 21:00:00
"33724","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-05-31 21:00:00,"0",2019-06-04 09:00:00
"33725","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-06-04 09:00:00,"1",2019-06-13 04:55:00
"33726","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-06-13 04:55:00,"0",2019-06-18 18:00:00
"33727","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-06-18 18:00:00,"1",2019-06-18 20:29:00
"33728","CV022B","FMC","1400000073","CA","CANNON","IR",2019-06-18 20:29:00,"0",2019-06-18 20:30:00
"33729","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-06-18 20:30:00,"1",2019-06-18 23:40:00
"33730","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-06-18 23:40:00,"0",2019-06-19 02:50:00
"33731","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-06-19 02:50:00,"1",2019-06-21 03:30:00
"33732","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-06-21 03:30:00,"0",2019-06-26 03:10:00
"33733","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-06-26 03:10:00,"1",2019-06-29 00:50:00
"33734","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-06-29 00:50:00,"0",2019-07-03 00:30:00
"33735","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-07-03 00:30:00,"1",2019-07-03 02:43:00
"33736","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-07-03 02:43:00,"0",2019-07-03 03:05:00
"33737","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-07-03 03:05:00,"1",2019-07-03 08:30:00
"33738","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-07-03 08:30:00,"0",2019-07-16 02:40:00
"33739","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-07-16 02:40:00,"1",2019-07-16 11:15:00
"33740","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-07-16 11:15:00,"0",2019-07-18 05:00:00
"33741","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-07-18 05:00:00,"1",2019-07-19 11:30:00
"33742","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-07-19 11:30:00,"0",2019-07-24 03:30:00
"33743","CV022B","NMCS","1400000073","CA","CANNON","IR",2019-07-24 03:30:00,"1",2019-07-24 18:30:00
"33744","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-07-24 18:30:00,"0",2019-07-26 13:45:00
"33745","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-07-26 13:45:00,"1",2019-07-26 19:25:00
"33746","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-07-26 19:25:00,"0",2019-07-30 11:30:00
"33747","CV022B","NMCMS","1400000073","CA","CANNON","IR",2019-07-30 11:30:00,"1",2019-08-07 01:45:00
"33748","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-08-07 01:45:00,"0",2019-08-08 13:00:00
"33749","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-08-08 13:00:00,"1",2019-08-13 01:40:00
"33750","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-08-13 01:40:00,"0",2019-08-13 06:02:00
"33751","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-08-13 06:02:00,"1",2019-08-13 18:55:00
"33752","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-08-13 18:55:00,"0",2019-08-14 23:12:00
"33753","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-08-14 23:12:00,"1",2019-08-15 01:50:00
"33754","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-08-15 01:50:00,"0",2019-08-15 08:30:00
"33755","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-08-15 08:30:00,"1",2019-08-22 06:50:00
"33756","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-08-22 06:50:00,"0",2019-08-29 06:01:00
"33757","CV022B","NMCMS","1400000073","CA","CANNON","IR",2019-08-29 06:01:00,"1",2019-09-06 06:30:00
"33758","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-06 06:30:00,"0",2019-09-11 10:40:00
"33759","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-11 10:40:00,"1",2019-09-11 14:00:00
"33760","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-11 14:00:00,"0",2019-09-12 05:40:00
"33761","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-12 05:40:00,"1",2019-09-12 06:20:00
"33762","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-12 06:20:00,"0",2019-09-12 09:10:00
"33763","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-12 09:10:00,"1",2019-09-14 04:00:00
"33764","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-14 04:00:00,"0",2019-09-16 06:55:00
"33765","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-16 06:55:00,"1",2019-09-16 15:40:00
"33766","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-16 15:40:00,"0",2019-09-19 10:00:00
"33767","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-19 10:00:00,"1",2019-09-19 12:30:00
"33768","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-19 12:30:00,"0",2019-09-23 13:51:00
"33769","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-23 13:51:00,"1",2019-09-23 13:52:00
"33770","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-23 13:52:00,"0",2019-09-24 17:40:00
"33771","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-24 17:40:00,"1",2019-09-25 16:30:00
"33772","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-25 16:30:00,"0",2019-09-29 22:00:00
"33773","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-09-29 22:00:00,"1",2019-09-30 15:40:00
"33774","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-09-30 15:40:00,"0",2019-09-30 20:00:00
"33775","CV022B","NMCS","1400000073","CA","CANNON","IR",2019-09-30 20:00:00,"1",2019-10-01 03:00:00
"33776","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-10-01 03:00:00,"0",2019-10-03 06:40:00
"33777","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-03 06:40:00,"1",2019-10-04 15:45:00
"33778","CV022B","PMCB","1400000073","CA","CANNON","IR",2019-10-04 15:45:00,"0",2019-10-05 03:50:00
"33779","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-05 03:50:00,"1",2019-10-05 04:20:00
"33780","CV022B","PMCB","1400000073","CA","CANNON","IR",2019-10-05 04:20:00,"0",2019-10-06 02:20:00
"33781","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-06 02:20:00,"1",2019-10-06 13:44:00
"33782","CV022B","PMCB","1400000073","CA","CANNON","IR",2019-10-06 13:44:00,"0",2019-10-06 13:45:00
"33783","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-06 13:45:00,"1",2019-10-06 19:00:00
"33784","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-10-06 19:00:00,"0",2019-10-17 04:59:00
"33785","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-17 04:59:00,"1",2019-10-17 18:15:00
"33786","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-10-17 18:15:00,"0",2019-10-18 02:35:00
"33787","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-18 02:35:00,"1",2019-10-18 09:40:00
"33788","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-10-18 09:40:00,"0",2019-10-19 04:10:00
"33789","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-10-19 04:10:00,"1",2019-11-07 00:00:00
"33790","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-11-07 00:00:00,"0",2019-11-07 05:10:00
"33791","CV022B","NMCMUA","1400000073","CA","CANNON","IR",2019-11-07 05:10:00,"1",2019-11-12 19:30:00
"33792","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-11-12 19:30:00,"0",2019-11-14 19:30:00
"33793","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-11-14 19:30:00,"1",2019-11-15 00:00:00
"33794","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-11-15 00:00:00,"0",2019-11-15 03:10:00
"33795","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-11-15 03:10:00,"1",2019-11-15 15:00:00
"33796","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-11-15 15:00:00,"0",2019-11-15 21:30:00
"33797","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-11-15 21:30:00,"1",2019-11-18 10:45:00
"33798","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-11-18 10:45:00,"0",2019-11-25 16:35:00
"33799","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-11-25 16:35:00,"1",2019-11-27 22:00:00
"33800","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-11-27 22:00:00,"0",2019-12-10 15:50:00
"33801","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-12-10 15:50:00,"1",2019-12-10 20:43:00
"33802","CV022B","PMCM","1400000073","CA","CANNON","IR",2019-12-10 20:43:00,"0",2019-12-20 10:00:00
"33803","CV022B","NMCMU","1400000073","CA","CANNON","IR",2019-12-20 10:00:00,"1",2020-01-09 18:09:00
"33804","CV022B","PMCS","1400000073","CA","CANNON","IR",2020-01-09 18:09:00,"0",2020-01-13 11:30:00
"33805","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-01-13 11:30:00,"1",2020-01-14 02:20:00
"33806","CV022B","PMCS","1400000073","CA","CANNON","IR",2020-01-14 02:20:00,"0",2020-01-14 04:50:00
"33807","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-01-14 04:50:00,"1",2020-01-15 00:57:00
"33808","CV022B","PMCS","1400000073","CA","CANNON","IR",2020-01-15 00:57:00,"0",2020-01-22 00:40:00
"33809","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-01-22 00:40:00,"1",2020-01-22 05:25:00
"33810","CV022B","PMCS","1400000073","CA","CANNON","IR",2020-01-22 05:25:00,"0",2020-01-22 21:45:00
"33811","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-01-22 21:45:00,"1",2020-01-25 22:00:00
"33812","CV022B","PMCB","1400000073","CA","CANNON","IR",2020-01-25 22:00:00,"0",2020-01-25 23:00:00
"33813","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-01-25 23:00:00,"1",2020-01-26 00:00:00
"33814","CV022B","PMCB","1400000073","CA","CANNON","IR",2020-01-26 00:00:00,"0",2020-02-01 04:26:00
"33815","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-02-01 04:26:00,"1",2020-02-03 20:50:00
"33816","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-02-03 20:50:00,"0",2020-02-10 19:00:00
"33817","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-02-10 19:00:00,"1",2020-02-13 17:00:00
"33818","CV022B","PMCB","1400000073","CA","CANNON","IR",2020-02-13 17:00:00,"0",2020-02-19 06:15:00
"33819","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-02-19 06:15:00,"1",2020-02-21 07:01:00
"33820","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-02-21 07:01:00,"0",2020-02-22 01:50:00
"33821","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-02-22 01:50:00,"1",2020-02-22 03:08:00
"33822","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-02-22 03:08:00,"0",2020-02-26 08:10:00
"33823","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-02-26 08:10:00,"1",2020-02-28 01:00:00
"33824","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-02-28 01:00:00,"0",2020-02-28 11:45:00
"33825","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-02-28 11:45:00,"1",2020-02-28 12:20:00
"33826","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-02-28 12:20:00,"0",2020-03-04 08:00:00
"33827","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-03-04 08:00:00,"1",2020-03-10 04:00:00
"33828","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-03-10 04:00:00,"0",2020-03-10 17:00:00
"33829","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-03-10 17:00:00,"1",2020-03-10 22:37:00
"33830","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-03-10 22:37:00,"0",2020-03-11 19:55:00
"33831","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-03-11 19:55:00,"1",2020-04-15 23:17:00
"33832","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-04-15 23:17:00,"0",2020-04-16 18:20:00
"33833","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-04-16 18:20:00,"1",2020-04-17 01:45:00
"33834","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-04-17 01:45:00,"0",2020-04-17 07:46:00
"33835","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-04-17 07:46:00,"1",2020-05-06 22:25:00
"33836","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-05-06 22:25:00,"0",2020-05-07 22:45:00
"33837","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-05-07 22:45:00,"1",2020-05-08 17:00:00
"33838","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-05-08 17:00:00,"0",2020-05-12 05:35:00
"33839","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-05-12 05:35:00,"1",2020-07-15 17:20:00
"33840","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-07-15 17:20:00,"0",2020-07-21 14:00:00
"33841","CV022B","NMCMS","1400000073","CA","CANNON","IR",2020-07-21 14:00:00,"1",2020-07-22 23:29:00
"33842","CV022B","FMC","1400000073","CA","CANNON","IR",2020-07-22 23:29:00,"0",2020-07-25 01:00:00
"33843","CV022B","NMCS","1400000073","CA","CANNON","IR",2020-07-25 01:00:00,"1",2020-08-03 08:30:00
"33844","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-08-03 08:30:00,"0",2020-08-05 18:04:00
"33845","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-08-05 18:04:00,"1",2020-08-13 20:15:00
"33846","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-08-13 20:15:00,"0",2020-08-19 22:40:00
"33847","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-08-19 22:40:00,"1",2020-08-21 02:30:00
"33848","CV022B","PMCB","1400000073","CA","CANNON","IR",2020-08-21 02:30:00,"0",2020-09-01 10:20:00
"33849","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-09-01 10:20:00,"1",2020-09-03 08:40:00
"33850","CV022B","PMCM","1400000073","CA","CANNON","IR",2020-09-03 08:40:00,"0",2020-09-04 00:30:00
"33851","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-09-04 00:30:00,"1",2020-09-09 15:35:00
"33852","CV022B","PMCB","1400000073","CA","CANNON","IR",2020-09-09 15:35:00,"0",2020-09-10 21:40:00
"33853","CV022B","NMCMU","1400000073","CA","CANNON","IR",2020-09-10 21:40:00,"1",2020-09-11 01:12:00
