"","MDS","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","StopDateTime"
"2340","CV022B","1200000062","CA","HURLBURT","IR",2021-11-09 14:00:00,"2022-03-07 10:46:30"
"2341","CV022B","1200000063","EI","HURLBURT","TEST",2015-01-01 00:01:00,"2015-01-08 23:00:00"
"2342","CV022B","1200000063","CA","HURLBURT","IR",2015-01-08 23:00:00,"2015-02-03 17:53:00"
"2343","CV022B","1200000063","PJ","HURLBURT","IR",2015-02-03 17:53:00,"2015-02-18 12:30:00"
"2344","CV022B","1200000063","CA","HURLBURT","IR",2015-02-18 12:30:00,"2015-07-07 17:00:00"
"2345","CV022B","1200000063","DJ","HURLBURT","OOR",2015-07-07 17:00:00,"2015-09-10 15:00:00"
"2346","CV022B","1200000063","CA","HURLBURT","IR",2015-09-10 15:00:00,"2015-09-10 15:01:00"
"2347","CV022B","1200000063","DM","HURLBURT","OOR",2015-09-10 15:01:00,"2015-09-14 08:00:00"
"2348","CV022B","1200000063","CA","HURLBURT","IR",2015-09-14 08:00:00,"2015-11-21 14:00:00"
"2349","CV022B","1200000063","DM","HURLBURT","OOR",2015-11-21 14:00:00,"2015-11-23 09:15:00"
"2350","CV022B","1200000063","CA","HURLBURT","IR",2015-11-23 09:15:00,"2016-10-19 08:50:00"
"2351","CV022B","1200000063","DM","HURLBURT","OOR",2016-10-19 08:50:00,"2016-10-20 10:00:00"
"2352","CV022B","1200000063","CA","HURLBURT","IR",2016-10-20 10:00:00,"2019-08-13 13:56:00"
"2353","CV022B","1200000063","BQ","HURLBURT","OOR",2019-08-13 13:56:00,"2019-08-13 16:19:00"
"2354","CV022B","1200000063","CA","HURLBURT","IR",2019-08-13 16:19:00,"2020-12-29 15:06:00"
"2355","CV022B","1200000063","BT","HURLBURT","OOR",2020-12-29 15:06:00,"2020-12-31 17:00:00"
"2356","CV022B","1200000063","PJ","HURLBURT","IR",2020-12-31 17:00:00,"2021-01-16 16:32:00"
"2357","CV022B","1200000063","BT","HURLBURT","OOR",2021-01-16 16:32:00,"2021-01-17 15:29:00"
"2358","CV022B","1200000063","CA","HURLBURT","IR",2021-01-17 15:29:00,"2021-01-17 17:16:00"
"2359","CV022B","1200000063","BT","HURLBURT","OOR",2021-01-17 17:16:00,"2021-01-25 07:00:00"
"2360","CV022B","1200000063","CA","HURLBURT","IR",2021-01-25 07:00:00,"2021-01-27 13:00:00"
"2361","CV022B","1200000063","DO","HURLBURT","OOR",2021-01-27 13:00:00,"2021-06-03 19:30:00"
"2362","CV022B","1200000063","CA","HURLBURT","IR",2021-06-03 19:30:00,"2021-09-10 13:03:00"
"2363","CV022B","1200000063","BQ","HURLBURT","OOR",2021-09-10 13:03:00,"2021-09-14 00:46:00"
"2364","CV022B","1200000063","CA","HURLBURT","IR",2021-09-14 00:46:00,"2021-10-25 06:43:00"
"2365","CV022B","1200000063","BQ","HURLBURT","OOR",2021-10-25 06:43:00,"2021-10-25 14:30:00"
"2366","CV022B","1200000063","CA","HURLBURT","IR",2021-10-25 14:30:00,"2021-10-27 02:42:00"
"2367","CV022B","1200000063","BQ","HURLBURT","OOR",2021-10-27 02:42:00,"2021-10-27 10:42:00"
"2368","CV022B","1200000063","CA","HURLBURT","IR",2021-10-27 10:42:00,"2022-01-07 17:15:00"
"2369","CV022B","1200000063","DO","HURLBURT","OOR",2022-01-07 17:15:00,"2022-01-28 20:30:00"
"2370","CV022B","1200000063","CA","HURLBURT","IR",2022-01-28 20:30:00,"2022-03-07 10:46:30"
"2371","CV022B","1200000064","DL","CANNON","OOR",2015-01-01 00:01:00,"2015-01-12 00:16:00"
"2372","CV022B","1200000064","CA","CANNON","IR",2015-01-12 00:16:00,"2015-01-16 14:01:00"
"2373","CV022B","1200000064","BT","CANNON","OOR",2015-01-16 14:01:00,"2015-01-21 15:00:00"
"2374","CV022B","1200000064","CA","CANNON","IR",2015-01-21 15:00:00,"2015-02-03 19:33:00"
"2375","CV022B","1200000064","PJ","CANNON","IR",2015-02-03 19:33:00,"2015-02-18 12:30:00"
"2376","CV022B","1200000064","CA","CANNON","IR",2015-02-18 12:30:00,"2015-05-11 16:01:00"
"2377","CV022B","1200000064","DM","CANNON","OOR",2015-05-11 16:01:00,"2015-05-13 17:00:00"
"2378","CV022B","1200000064","CA","CANNON","IR",2015-05-13 17:00:00,"2015-07-10 17:30:00"
"2379","CV022B","1200000064","BQ","CANNON","OOR",2015-07-10 17:30:00,"2015-07-13 21:43:00"
"2380","CV022B","1200000064","CA","CANNON","IR",2015-07-13 21:43:00,"2015-07-14 04:21:00"
"2381","CV022B","1200000064","BQ","CANNON","OOR",2015-07-14 04:21:00,"2015-07-15 20:51:00"
"2382","CV022B","1200000064","CA","CANNON","IR",2015-07-15 20:51:00,"2015-07-16 01:48:00"
"2383","CV022B","1200000064","BQ","CANNON","OOR",2015-07-16 01:48:00,"2015-07-16 12:47:00"
"2384","CV022B","1200000064","CA","CANNON","IR",2015-07-16 12:47:00,"2015-08-05 09:01:00"
"2385","CV022B","1200000064","BQ","CANNON","OOR",2015-08-05 09:01:00,"2015-08-05 13:00:00"
"2386","CV022B","1200000064","CA","CANNON","IR",2015-08-05 13:00:00,"2015-08-07 19:05:00"
"2387","CV022B","1200000064","BQ","CANNON","OOR",2015-08-07 19:05:00,"2015-08-11 20:39:00"
"2388","CV022B","1200000064","CA","CANNON","IR",2015-08-11 20:39:00,"2015-12-12 07:00:00"
"2389","CV022B","1200000064","DM","CANNON","OOR",2015-12-12 07:00:00,"2015-12-17 13:00:00"
"2390","CV022B","1200000064","CA","CANNON","IR",2015-12-17 13:00:00,"2016-10-20 08:00:00"
"2391","CV022B","1200000064","DM","CANNON","OOR",2016-10-20 08:00:00,"2016-10-21 07:15:00"
"2392","CV022B","1200000064","CA","CANNON","IR",2016-10-21 07:15:00,"2020-10-16 10:20:00"
"2393","CV022B","1200000064","BQ","CANNON","OOR",2020-10-16 10:20:00,"2020-10-16 21:10:00"
"2394","CV022B","1200000064","CA","CANNON","IR",2020-10-16 21:10:00,"2021-06-09 06:00:00"
"2395","CV022B","1200000064","PJ","CANNON","IR",2021-06-09 06:00:00,"2021-07-13 16:31:00"
"2396","CV022B","1200000064","CA","CANNON","IR",2021-07-13 16:31:00,"2021-08-09 18:00:00"
"2397","CV022B","1200000064","BQ","CANNON","OOR",2021-08-09 18:00:00,"2021-08-09 22:30:00"
"2398","CV022B","1200000064","CA","CANNON","IR",2021-08-09 22:30:00,"2021-10-04 13:00:00"
"2399","CV022B","1200000064","BT","CANNON","OOR",2021-10-04 13:00:00,"2021-10-19 13:00:00"
"2400","CV022B","1200000064","DO","CANNON","OOR",2021-10-19 13:00:00,"2022-02-14 15:00:00"
"2401","CV022B","1200000064","BT","CANNON","OOR",2022-02-14 15:00:00,"2022-03-07 10:46:30"
"2402","CV022B","1200000065","CA","CANNON","IR",2015-01-01 00:01:00,"2015-01-07 13:01:00"
"2403","CV022B","1200000065","BT","CANNON","OOR",2015-01-07 13:01:00,"2015-01-09 18:00:00"
"2404","CV022B","1200000065","CA","CANNON","IR",2015-01-09 18:00:00,"2015-01-09 18:03:00"
"2405","CV022B","1200000065","BT","CANNON","OOR",2015-01-09 18:03:00,"2015-01-15 22:30:00"
"2406","CV022B","1200000065","CA","CANNON","IR",2015-01-15 22:30:00,"2015-01-15 23:40:00"
"2407","CV022B","1200000065","BT","CANNON","OOR",2015-01-15 23:40:00,"2015-01-16 14:00:00"
"2408","CV022B","1200000065","DM","CANNON","OOR",2015-01-16 14:00:00,"2015-01-18 22:01:00"
"2409","CV022B","1200000065","CA","CANNON","IR",2015-01-18 22:01:00,"2015-02-05 18:00:00"
"2410","CV022B","1200000065","EI","CANNON","TEST",2015-02-05 18:00:00,"2015-02-11 17:00:00"
"2411","CV022B","1200000065","CA","CANNON","IR",2015-02-11 17:00:00,"2015-02-28 13:38:00"
"2412","CV022B","1200000065","BQ","CANNON","OOR",2015-02-28 13:38:00,"2015-03-03 13:39:00"
"2413","CV022B","1200000065","CA","CANNON","IR",2015-03-03 13:39:00,"2015-10-22 16:00:00"
"2414","CV022B","1200000065","DM","CANNON","OOR",2015-10-22 16:00:00,"2015-11-05 18:00:00"
"2415","CV022B","1200000065","CA","CANNON","IR",2015-11-05 18:00:00,"2016-01-13 13:01:00"
"2416","CV022B","1200000065","DM","CANNON","OOR",2016-01-13 13:01:00,"2016-01-27 00:30:00"
"2417","CV022B","1200000065","CA","CANNON","IR",2016-01-27 00:30:00,"2016-02-15 18:00:00"
"2418","CV022B","1200000065","PJ","CANNON","IR",2016-02-15 18:00:00,"2016-04-05 12:00:00"
"2419","CV022B","1200000065","CA","CANNON","IR",2016-04-05 12:00:00,"2016-05-04 13:21:00"
"2420","CV022B","1200000065","BQ","CANNON","OOR",2016-05-04 13:21:00,"2016-05-04 20:30:00"
"2421","CV022B","1200000065","CA","CANNON","IR",2016-05-04 20:30:00,"2016-10-26 20:04:00"
"2422","CV022B","1200000065","BQ","CANNON","OOR",2016-10-26 20:04:00,"2016-10-26 22:21:00"
"2423","CV022B","1200000065","CA","CANNON","IR",2016-10-26 22:21:00,"2017-01-10 06:59:00"
"2424","CV022B","1200000065","BQ","CANNON","OOR",2017-01-10 06:59:00,"2017-01-10 16:30:00"
"2425","CV022B","1200000065","CA","CANNON","IR",2017-01-10 16:30:00,"2017-02-28 16:01:00"
"2426","CV022B","1200000065","BQ","CANNON","OOR",2017-02-28 16:01:00,"2017-03-02 05:59:00"
"2427","CV022B","1200000065","CA","CANNON","IR",2017-03-02 05:59:00,"2017-03-12 20:00:00"
"2428","CV022B","1200000065","BQ","CANNON","OOR",2017-03-12 20:00:00,"2017-03-23 11:26:00"
"2429","CV022B","1200000065","CA","CANNON","IR",2017-03-23 11:26:00,"2017-03-24 04:00:00"
"2430","CV022B","1200000065","BQ","CANNON","OOR",2017-03-24 04:00:00,"2017-03-29 20:00:00"
"2431","CV022B","1200000065","DJ","CANNON","OOR",2017-03-29 20:00:00,"2017-04-13 16:00:00"
"2432","CV022B","1200000065","BQ","CANNON","OOR",2017-04-13 16:00:00,"2017-04-13 16:01:00"
"2433","CV022B","1200000065","CA","CANNON","IR",2017-04-13 16:01:00,"2017-11-20 01:00:00"
"2434","CV022B","1200000065","BT","CANNON","OOR",2017-11-20 01:00:00,"2017-12-01 01:00:00"
"2435","CV022B","1200000065","CA","CANNON","IR",2017-12-01 01:00:00,"2019-04-13 13:16:00"
"2436","CV022B","1200000065","BI","CANNON","IR",2019-04-13 13:16:00,"2019-04-17 22:00:00"
"2437","CV022B","1200000065","CA","CANNON","IR",2019-04-17 22:00:00,"2020-07-02 16:14:00"
"2438","CV022B","1200000065","BQ","CANNON","OOR",2020-07-02 16:14:00,"2020-07-02 18:00:00"
"2439","CV022B","1200000065","CA","CANNON","IR",2020-07-02 18:00:00,"2020-11-25 15:35:00"
"2440","CV022B","1200000065","BQ","CANNON","OOR",2020-11-25 15:35:00,"2020-12-01 11:18:00"
"2441","CV022B","1200000065","CA","CANNON","IR",2020-12-01 11:18:00,"2020-12-29 15:17:00"
"2442","CV022B","1200000065","BT","CANNON","OOR",2020-12-29 15:17:00,"2020-12-31 17:00:00"
"2443","CV022B","1200000065","PJ","CANNON","IR",2020-12-31 17:00:00,"2020-12-31 17:01:00"
"2444","CV022B","1200000065","CA","CANNON","IR",2020-12-31 17:01:00,"2020-12-31 17:02:00"
"2445","CV022B","1200000065","PJ","CANNON","IR",2020-12-31 17:02:00,"2021-01-16 18:01:00"
"2446","CV022B","1200000065","CA","CANNON","IR",2021-01-16 18:01:00,"2021-02-08 15:31:00"
"2447","CV022B","1200000065","BT","CANNON","OOR",2021-02-08 15:31:00,"2021-02-23 19:00:00"
"2448","CV022B","1200000065","DO","CANNON","OOR",2021-02-23 19:00:00,"2021-07-01 23:00:00"
"2449","CV022B","1200000065","CA","CANNON","IR",2021-07-01 23:00:00,"2021-07-09 22:31:00"
"2450","CV022B","1200000065","DO","CANNON","OOR",2021-07-09 22:31:00,"2021-07-30 14:00:00"
"2451","CV022B","1200000065","CA","CANNON","IR",2021-07-30 14:00:00,"2021-08-09 13:00:00"
"2452","CV022B","1200000065","DO","CANNON","OOR",2021-08-09 13:00:00,"2021-10-13 16:30:00"
"2453","CV022B","1200000065","DR","CANNON","OOR",2021-10-13 16:30:00,"2021-10-15 00:00:00"
"2454","CV022B","1200000065","CA","CANNON","IR",2021-10-15 00:00:00,"2022-02-25 02:30:00"
"2455","CV022B","1200000065","EI","CANNON","TEST",2022-02-25 02:30:00,"2022-03-07 10:46:30"
"2456","CV022B","1200000066","BT","CANNON","OOR",2015-01-01 00:01:00,"2015-01-16 02:00:00"
"2457","CV022B","1200000066","CA","CANNON","IR",2015-01-16 02:00:00,"2015-01-16 02:02:00"
"2458","CV022B","1200000066","BT","CANNON","OOR",2015-01-16 02:02:00,"2015-01-26 15:00:00"
"2459","CV022B","1200000066","CA","CANNON","IR",2015-01-26 15:00:00,"2015-01-26 15:01:00"
"2460","CV022B","1200000066","BT","CANNON","OOR",2015-01-26 15:01:00,"2015-01-28 22:00:00"
"2461","CV022B","1200000066","CA","CANNON","IR",2015-01-28 22:00:00,"2015-02-09 10:46:00"
"2462","CV022B","1200000066","BQ","CANNON","OOR",2015-02-09 10:46:00,"2015-02-10 15:45:00"
"2463","CV022B","1200000066","CA","CANNON","IR",2015-02-10 15:45:00,"2015-02-18 19:00:00"
"2464","CV022B","1200000066","EI","CANNON","TEST",2015-02-18 19:00:00,"2015-03-31 12:01:00"
"2465","CV022B","1200000066","CA","CANNON","IR",2015-03-31 12:01:00,"2015-08-21 02:16:00"
"2466","CV022B","1200000066","BQ","CANNON","OOR",2015-08-21 02:16:00,"2015-08-21 16:58:00"
"2467","CV022B","1200000066","CA","CANNON","IR",2015-08-21 16:58:00,"2015-08-24 22:00:00"
"2468","CV022B","1200000066","BQ","CANNON","OOR",2015-08-24 22:00:00,"2015-08-25 15:15:00"
"2469","CV022B","1200000066","CA","CANNON","IR",2015-08-25 15:15:00,"2015-09-28 17:45:00"
"2470","CV022B","1200000066","BQ","CANNON","OOR",2015-09-28 17:45:00,"2015-09-28 17:46:00"
"2471","CV022B","1200000066","CA","CANNON","IR",2015-09-28 17:46:00,"2015-09-28 17:47:00"
"2472","CV022B","1200000066","BQ","CANNON","OOR",2015-09-28 17:47:00,"2015-10-01 14:45:00"
"2473","CV022B","1200000066","CA","CANNON","IR",2015-10-01 14:45:00,"2015-10-01 22:30:00"
"2474","CV022B","1200000066","BQ","CANNON","OOR",2015-10-01 22:30:00,"2015-10-16 13:30:00"
"2475","CV022B","1200000066","CA","CANNON","IR",2015-10-16 13:30:00,"2016-07-12 20:00:00"
"2476","CV022B","1200000066","BQ","CANNON","OOR",2016-07-12 20:00:00,"2016-07-13 20:13:00"
"2477","CV022B","1200000066","CA","CANNON","IR",2016-07-13 20:13:00,"2017-03-31 01:00:00"
"2478","CV022B","1200000066","DM","CANNON","OOR",2017-03-31 01:00:00,"2017-03-31 18:00:00"
"2479","CV022B","1200000066","CA","CANNON","IR",2017-03-31 18:00:00,"2017-04-17 20:30:00"
"2480","CV022B","1200000066","BQ","CANNON","OOR",2017-04-17 20:30:00,"2017-04-18 04:00:00"
"2481","CV022B","1200000066","CA","CANNON","IR",2017-04-18 04:00:00,"2017-07-28 15:00:00"
"2482","CV022B","1200000066","BQ","CANNON","OOR",2017-07-28 15:00:00,"2017-08-01 20:00:00"
"2483","CV022B","1200000066","CA","CANNON","IR",2017-08-01 20:00:00,"2017-12-15 04:30:00"
"2484","CV022B","1200000066","BQ","CANNON","OOR",2017-12-15 04:30:00,"2017-12-15 20:00:00"
"2485","CV022B","1200000066","CA","CANNON","IR",2017-12-15 20:00:00,"2018-03-13 08:15:00"
"2486","CV022B","1200000066","BX","CANNON","OOR",2018-03-13 08:15:00,"2018-03-13 19:00:00"
"2487","CV022B","1200000066","CA","CANNON","IR",2018-03-13 19:00:00,"2018-10-15 15:01:00"
"2488","CV022B","1200000066","DJ","CANNON","OOR",2018-10-15 15:01:00,"2018-10-19 13:00:00"
"2489","CV022B","1200000066","DM","CANNON","OOR",2018-10-19 13:00:00,"2018-10-20 02:00:00"
"2490","CV022B","1200000066","CA","CANNON","IR",2018-10-20 02:00:00,"2018-11-28 18:00:00"
"2491","CV022B","1200000066","BQ","CANNON","OOR",2018-11-28 18:00:00,"2018-11-30 19:30:00"
"2492","CV022B","1200000066","CA","CANNON","IR",2018-11-30 19:30:00,"2019-03-12 07:56:00"
"2493","CV022B","1200000066","BQ","CANNON","OOR",2019-03-12 07:56:00,"2019-03-13 18:30:00"
"2494","CV022B","1200000066","CA","CANNON","IR",2019-03-13 18:30:00,"2019-04-09 15:00:00"
"2495","CV022B","1200000066","BQ","CANNON","OOR",2019-04-09 15:00:00,"2019-04-10 05:00:00"
"2496","CV022B","1200000066","CA","CANNON","IR",2019-04-10 05:00:00,"2019-04-13 05:30:00"
"2497","CV022B","1200000066","BQ","CANNON","OOR",2019-04-13 05:30:00,"2019-04-17 00:00:00"
"2498","CV022B","1200000066","CA","CANNON","IR",2019-04-17 00:00:00,"2020-01-06 14:02:00"
"2499","CV022B","1200000066","DM","CANNON","OOR",2020-01-06 14:02:00,"2020-01-08 20:30:00"
"2500","CV022B","1200000066","CA","CANNON","IR",2020-01-08 20:30:00,"2020-04-15 00:00:00"
"2501","CV022B","1200000066","BQ","CANNON","OOR",2020-04-15 00:00:00,"2020-04-15 19:00:00"
"2502","CV022B","1200000066","CA","CANNON","IR",2020-04-15 19:00:00,"2020-05-11 03:00:00"
"2503","CV022B","1200000066","BT","CANNON","OOR",2020-05-11 03:00:00,"2020-05-11 18:00:00"
"2504","CV022B","1200000066","DM","CANNON","OOR",2020-05-11 18:00:00,"2020-05-12 20:30:00"
"2505","CV022B","1200000066","BT","CANNON","OOR",2020-05-12 20:30:00,"2020-05-21 06:01:00"
"2506","CV022B","1200000066","CA","CANNON","IR",2020-05-21 06:01:00,"2020-08-17 17:01:00"
"2507","CV022B","1200000066","DO","CANNON","OOR",2020-08-17 17:01:00,"2021-02-23 19:00:00"
"2508","CV022B","1200000066","CA","CANNON","IR",2021-02-23 19:00:00,"2021-03-30 12:00:00"
"2509","CV022B","1200000066","DM","CANNON","OOR",2021-03-30 12:00:00,"2021-03-30 12:01:00"
"2510","CV022B","1200000066","DO","CANNON","OOR",2021-03-30 12:01:00,"2021-06-14 14:00:00"
"2511","CV022B","1200000066","CA","CANNON","IR",2021-06-14 14:00:00,"2021-06-14 14:01:00"
"2512","CV022B","1200000066","BT","CANNON","OOR",2021-06-14 14:01:00,"2021-06-16 18:00:00"
"2513","CV022B","1200000066","CA","CANNON","IR",2021-06-16 18:00:00,"2021-08-27 19:45:00"
"2514","CV022B","1200000066","DO","CANNON","OOR",2021-08-27 19:45:00,"2021-09-20 18:45:00"
"2515","CV022B","1200000066","CA","CANNON","IR",2021-09-20 18:45:00,"2021-11-23 18:16:00"
"2516","CV022B","1200000066","DK","CANNON","OOR",2021-11-23 18:16:00,"2022-02-11 17:58:00"
"2517","CV022B","1200000066","CA","CANNON","IR",2022-02-11 17:58:00,"2022-03-07 10:46:30"
"2518","CV022B","1200000067","DL","YOKOTA","OOR",2015-01-01 00:01:00,"2016-03-21 22:01:00"
"2519","CV022B","1200000067","CA","YOKOTA","IR",2016-03-21 22:01:00,"2018-03-15 20:01:00"
"2520","CV022B","1200000067","PJ","YOKOTA","IR",2018-03-15 20:01:00,"2018-03-15 20:02:00"
"2521","CV022B","1200000067","CA","YOKOTA","IR",2018-03-15 20:02:00,"2018-03-15 20:03:00"
"2522","CV022B","1200000067","PJ","YOKOTA","IR",2018-03-15 20:03:00,"2018-04-04 02:00:00"
"2523","CV022B","1200000067","CA","YOKOTA","IR",2018-04-04 02:00:00,"2018-08-02 23:19:00"
"2524","CV022B","1200000067","BQ","YOKOTA","OOR",2018-08-02 23:19:00,"2018-08-03 08:29:00"
"2525","CV022B","1200000067","CA","YOKOTA","IR",2018-08-03 08:29:00,"2018-08-03 08:46:00"
"2526","CV022B","1200000067","BQ","YOKOTA","OOR",2018-08-03 08:46:00,"2018-08-06 01:44:00"
"2527","CV022B","1200000067","CA","YOKOTA","IR",2018-08-06 01:44:00,"2018-08-06 01:56:00"
"2528","CV022B","1200000067","BQ","YOKOTA","OOR",2018-08-06 01:56:00,"2018-08-06 23:07:00"
"2529","CV022B","1200000067","CA","YOKOTA","IR",2018-08-06 23:07:00,"2019-10-09 13:55:00"
"2530","CV022B","1200000067","BX","YOKOTA","OOR",2019-10-09 13:55:00,"2019-10-09 18:55:00"
"2531","CV022B","1200000067","CA","YOKOTA","IR",2019-10-09 18:55:00,"2019-10-17 03:30:00"
"2532","CV022B","1200000067","BQ","YOKOTA","OOR",2019-10-17 03:30:00,"2019-10-17 12:01:00"
"2533","CV022B","1200000067","DJ","YOKOTA","OOR",2019-10-17 12:01:00,"2019-10-31 01:10:00"
"2534","CV022B","1200000067","DM","YOKOTA","OOR",2019-10-31 01:10:00,"2019-11-04 06:00:00"
"2535","CV022B","1200000067","BQ","YOKOTA","OOR",2019-11-04 06:00:00,"2019-11-04 06:01:00"
"2536","CV022B","1200000067","CA","YOKOTA","IR",2019-11-04 06:01:00,"2019-12-27 04:52:00"
"2537","CV022B","1200000067","BQ","YOKOTA","OOR",2019-12-27 04:52:00,"2019-12-27 04:53:00"
"2538","CV022B","1200000067","DM","YOKOTA","OOR",2019-12-27 04:53:00,"2019-12-27 04:54:00"
"2539","CV022B","1200000067","CA","YOKOTA","IR",2019-12-27 04:54:00,"2019-12-27 04:57:00"
"2540","CV022B","1200000067","BQ","YOKOTA","OOR",2019-12-27 04:57:00,"2019-12-28 09:00:00"
"2541","CV022B","1200000067","CA","YOKOTA","IR",2019-12-28 09:00:00,"2020-10-06 06:00:00"
"2542","CV022B","1200000067","BQ","YOKOTA","OOR",2020-10-06 06:00:00,"2020-10-06 17:00:00"
"2543","CV022B","1200000067","CA","YOKOTA","IR",2020-10-06 17:00:00,"2020-10-08 03:17:00"
"2544","CV022B","1200000067","DM","YOKOTA","OOR",2020-10-08 03:17:00,"2020-10-23 03:34:00"
"2545","CV022B","1200000067","CA","YOKOTA","IR",2020-10-23 03:34:00,"2020-11-30 01:41:00"
"2546","CV022B","1200000067","BX","YOKOTA","OOR",2020-11-30 01:41:00,"2020-11-30 04:59:00"
"2547","CV022B","1200000067","CA","YOKOTA","IR",2020-11-30 04:59:00,"2021-02-22 00:00:00"
"2548","CV022B","1200000067","BQ","YOKOTA","OOR",2021-02-22 00:00:00,"2021-02-22 00:45:00"
"2549","CV022B","1200000067","CA","YOKOTA","IR",2021-02-22 00:45:00,"2021-02-23 11:00:00"
"2550","CV022B","1200000067","BQ","YOKOTA","OOR",2021-02-23 11:00:00,"2021-02-23 15:30:00"
"2551","CV022B","1200000067","CA","YOKOTA","IR",2021-02-23 15:30:00,"2021-02-25 23:00:00"
"2552","CV022B","1200000067","BQ","YOKOTA","OOR",2021-02-25 23:00:00,"2021-02-26 04:00:00"
"2553","CV022B","1200000067","CA","YOKOTA","IR",2021-02-26 04:00:00,"2021-06-23 06:04:00"
"2554","CV022B","1200000067","BQ","YOKOTA","OOR",2021-06-23 06:04:00,"2021-06-23 19:00:00"
"2555","CV022B","1200000067","CA","YOKOTA","IR",2021-06-23 19:00:00,"2021-07-28 15:44:00"
"2556","CV022B","1200000067","BQ","YOKOTA","OOR",2021-07-28 15:44:00,"2021-07-28 19:29:00"
"2557","CV022B","1200000067","CA","YOKOTA","IR",2021-07-28 19:29:00,"2021-11-21 02:30:00"
"2558","CV022B","1200000067","BQ","YOKOTA","OOR",2021-11-21 02:30:00,"2021-11-22 01:20:00"
"2559","CV022B","1200000067","CA","YOKOTA","IR",2021-11-22 01:20:00,"2022-03-07 10:46:30"
"2560","CV022B","1300000068","CA","HURLBURT","IR",2015-04-08 19:45:00,"2015-04-30 18:00:00"
"2561","CV022B","1300000068","EI","HURLBURT","TEST",2015-04-30 18:00:00,"2015-06-25 17:56:00"
"2562","CV022B","1300000068","DM","HURLBURT","OOR",2015-06-25 17:56:00,"2015-07-17 20:30:00"
"2563","CV022B","1300000068","EI","HURLBURT","TEST",2015-07-17 20:30:00,"2015-08-03 13:00:00"
"2564","CV022B","1300000068","CA","HURLBURT","IR",2015-08-03 13:00:00,"2015-08-03 13:01:00"
"2565","CV022B","1300000068","DM","HURLBURT","OOR",2015-08-03 13:01:00,"2015-08-26 17:00:00"
"2566","CV022B","1300000068","CA","HURLBURT","IR",2015-08-26 17:00:00,"2015-08-26 17:01:00"
"2567","CV022B","1300000068","EI","HURLBURT","TEST",2015-08-26 17:01:00,"2015-12-02 20:34:00"
"2568","CV022B","1300000068","CA","HURLBURT","IR",2015-12-02 20:34:00,"2016-07-16 22:02:00"
"2569","CV022B","1300000068","BQ","HURLBURT","OOR",2016-07-16 22:02:00,"2016-07-18 18:16:00"
"2570","CV022B","1300000068","CA","HURLBURT","IR",2016-07-18 18:16:00,"2016-07-25 20:01:00"
"2571","CV022B","1300000068","EI","HURLBURT","TEST",2016-07-25 20:01:00,"2016-08-08 21:00:00"
"2572","CV022B","1300000068","CA","HURLBURT","IR",2016-08-08 21:00:00,"2016-11-01 18:25:00"
"2573","CV022B","1300000068","DM","HURLBURT","OOR",2016-11-01 18:25:00,"2016-11-08 19:00:00"
"2574","CV022B","1300000068","CA","HURLBURT","IR",2016-11-08 19:00:00,"2017-09-01 19:01:00"
"2575","CV022B","1300000068","DM","HURLBURT","OOR",2017-09-01 19:01:00,"2017-09-07 19:45:00"
"2576","CV022B","1300000068","CA","HURLBURT","IR",2017-09-07 19:45:00,"2017-12-06 23:44:00"
"2577","CV022B","1300000068","BQ","HURLBURT","OOR",2017-12-06 23:44:00,"2017-12-07 20:07:00"
"2578","CV022B","1300000068","CA","HURLBURT","IR",2017-12-07 20:07:00,"2017-12-07 20:08:00"
"2579","CV022B","1300000068","DM","HURLBURT","OOR",2017-12-07 20:08:00,"2017-12-11 20:10:00"
"2580","CV022B","1300000068","CA","HURLBURT","IR",2017-12-11 20:10:00,"2018-07-25 13:00:00"
"2581","CV022B","1300000068","BU","HURLBURT","OOR",2018-07-25 13:00:00,"2018-07-30 19:00:00"
"2582","CV022B","1300000068","CA","HURLBURT","IR",2018-07-30 19:00:00,"2018-10-03 05:02:00"
"2583","CV022B","1300000068","BI","HURLBURT","IR",2018-10-03 05:02:00,"2018-11-29 19:02:00"
"2584","CV022B","1300000068","BQ","HURLBURT","OOR",2018-11-29 19:02:00,"2018-11-29 19:03:00"
"2585","CV022B","1300000068","DJ","HURLBURT","OOR",2018-11-29 19:03:00,"2019-01-07 14:00:00"
"2586","CV022B","1300000068","DM","HURLBURT","OOR",2019-01-07 14:00:00,"2019-01-07 14:01:00"
"2587","CV022B","1300000068","CA","HURLBURT","IR",2019-01-07 14:01:00,"2019-01-07 14:02:00"
"2588","CV022B","1300000068","DM","HURLBURT","OOR",2019-01-07 14:02:00,"2019-12-10 22:00:00"
"2589","CV022B","1300000068","DR","HURLBURT","OOR",2019-12-10 22:00:00,"2020-01-07 18:02:00"
"2590","CV022B","1300000068","CA","HURLBURT","IR",2020-01-07 18:02:00,"2020-04-06 15:01:00"
"2591","CV022B","1300000068","DM","HURLBURT","OOR",2020-04-06 15:01:00,"2020-05-14 13:00:00"
"2592","CV022B","1300000068","DR","HURLBURT","OOR",2020-05-14 13:00:00,"2020-06-03 19:50:00"
"2593","CV022B","1300000068","EI","HURLBURT","TEST",2020-06-03 19:50:00,"2020-10-23 22:30:00"
"2594","CV022B","1300000068","BQ","HURLBURT","OOR",2020-10-23 22:30:00,"2020-11-04 18:00:00"
